fork_direction	fork_iz	fork_chrom	fork_tz	fork_start	fork_end	fork_pred
telomeric	89975000	chr3	90150000	89975000	90150000	1
centromeric	90425000	chr3	90150000	90150000	90425000	1
telomeric	90425000	chr3	92400000	90425000	92400000	1
centromeric	94575000	chr3	92400000	92400000	94575000	1
telomeric	94575000	chr3	94675000	94575000	94675000	1
centromeric	95125000	chr3	94675000	94675000	95125000	1
telomeric	95125000	chr3	95450000	95125000	95450000	1
centromeric	96625000	chr3	95450000	95450000	96625000	1
telomeric	96625000	chr3	97400000	96625000	97400000	0.9999983310699463
centromeric	97675000	chr3	97400000	97400000	97675000	0.9999983310699463
telomeric	97675000	chr3	98175000	97675000	98175000	1
centromeric	98425000	chr3	98175000	98175000	98425000	1
telomeric	98425000	chr3	98950000	98425000	98950000	1
centromeric	99225000	chr3	98950000	98950000	99225000	1
telomeric	99225000	chr3	99700000	99225000	99700000	1
centromeric	101075000	chr3	99700000	99700000	101075000	1
telomeric	101075000	chr3	101200000	101075000	101200000	1
centromeric	101375000	chr3	101200000	101200000	101375000	1
telomeric	101375000	chr3	101800000	101375000	101800000	1
centromeric	102175000	chr3	101800000	101800000	102175000	1
telomeric	102175000	chr3	102500000	102175000	102500000	1
centromeric	103175000	chr3	102500000	102500000	103175000	1
telomeric	103175000	chr3	103600000	103175000	103600000	1
centromeric	103875000	chr3	103600000	103600000	103875000	1
telomeric	103875000	chr3	104100000	103875000	104100000	0.999998927116394
centromeric	104225000	chr3	104100000	104100000	104225000	0.999998927116394
telomeric	104225000	chr3	104350000	104225000	104350000	1
centromeric	104825000	chr3	104350000	104350000	104825000	1
telomeric	104825000	chr3	105400000	104825000	105400000	1
centromeric	105925000	chr3	105400000	105400000	105925000	1
telomeric	105925000	chr3	106275000	105925000	106275000	1
centromeric	106575000	chr3	106275000	106275000	106575000	1
telomeric	106575000	chr3	106850000	106575000	106850000	1
centromeric	107325000	chr3	106850000	106850000	107325000	1
telomeric	107325000	chr3	107550000	107325000	107550000	1
centromeric	107650000	chr3	107550000	107550000	107650000	1
telomeric	107650000	chr3	107750000	107650000	107750000	1
centromeric	108025000	chr3	107750000	107750000	108025000	1
telomeric	108025000	chr3	108350000	108025000	108350000	1
centromeric	108625000	chr3	108350000	108350000	108625000	1
telomeric	108625000	chr3	109950000	108625000	109950000	0.9993581175804138
centromeric	111375000	chr3	109950000	109950000	111375000	0.9993581175804138
telomeric	111375000	chr3	111700000	111375000	111700000	1
centromeric	112175000	chr3	111700000	111700000	112175000	1
telomeric	112175000	chr3	112750000	112175000	112750000	1
centromeric	113375000	chr3	112750000	112750000	113375000	1
telomeric	113375000	chr3	114500000	113375000	114500000	0.8482418656349182
centromeric	115825000	chr3	114500000	114500000	115825000	0.8482418656349182
telomeric	115825000	chr3	116075000	115825000	116075000	1
centromeric	116725000	chr3	116075000	116075000	116725000	1
telomeric	116725000	chr3	118600000	116725000	118600000	1
centromeric	119075000	chr3	118600000	118600000	119075000	1
telomeric	119075000	chr3	119400000	119075000	119400000	1
centromeric	119775000	chr3	119400000	119400000	119775000	1
telomeric	119775000	chr3	120325000	119775000	120325000	0.6725600957870483
centromeric	121475000	chr3	120325000	120325000	121475000	0.6725600957870483
telomeric	121475000	chr3	122050000	121475000	122050000	1
centromeric	122575000	chr3	122050000	122050000	122575000	1
telomeric	122575000	chr3	122850000	122575000	122850000	1
centromeric	123025000	chr3	122850000	122850000	123025000	1
telomeric	123025000	chr3	124100000	123025000	124100000	0.9999685287475586
centromeric	124275000	chr3	124100000	124100000	124275000	0.9999685287475586
telomeric	124275000	chr3	124375000	124275000	124375000	0.7466038465499878
centromeric	126575000	chr3	124375000	124375000	126575000	0.7466038465499878
telomeric	126575000	chr3	126675000	126575000	126675000	1
centromeric	127475000	chr3	126675000	126675000	127475000	1
telomeric	127475000	chr3	128600000	127475000	128600000	1
centromeric	129575000	chr3	128600000	128600000	129575000	1
telomeric	129575000	chr3	130400000	129575000	130400000	1
centromeric	130725000	chr3	130400000	130400000	130725000	1
telomeric	130725000	chr3	130850000	130725000	130850000	0.9997954964637756
centromeric	132925000	chr3	130850000	130850000	132925000	0.9997954964637756
telomeric	132925000	chr3	133150000	132925000	133150000	1
centromeric	133525000	chr3	133150000	133150000	133525000	1
telomeric	133525000	chr3	134350000	133525000	134350000	0.999992847442627
centromeric	135475000	chr3	134350000	134350000	135475000	0.999992847442627
telomeric	135475000	chr3	136250000	135475000	136250000	1
centromeric	136675000	chr3	136250000	136250000	136675000	1
telomeric	136675000	chr3	137200000	136675000	137200000	1
centromeric	137825000	chr3	137200000	137200000	137825000	1
telomeric	137825000	chr3	138275000	137825000	138275000	0.9999985694885254
centromeric	138725000	chr3	138275000	138275000	138725000	0.9999985694885254
telomeric	138725000	chr3	142475000	138725000	142475000	0.9978821873664856
centromeric	142775000	chr3	142475000	142475000	142775000	0.9978821873664856
telomeric	142775000	chr3	143700000	142775000	143700000	1
centromeric	144575000	chr3	143700000	143700000	144575000	1
telomeric	144575000	chr3	145200000	144575000	145200000	1
centromeric	145675000	chr3	145200000	145200000	145675000	1
telomeric	145675000	chr3	145775000	145675000	145775000	0.5057967305183411
centromeric	145925000	chr3	145775000	145775000	145925000	0.5057967305183411
telomeric	145925000	chr3	146300000	145925000	146300000	1
centromeric	146475000	chr3	146300000	146300000	146475000	1
telomeric	146475000	chr3	147600000	146475000	147600000	1
centromeric	147925000	chr3	147600000	147600000	147925000	1
telomeric	147925000	chr3	148175000	147925000	148175000	1
centromeric	152325000	chr3	148175000	148175000	152325000	1
telomeric	152325000	chr3	152950000	152325000	152950000	1
centromeric	153425000	chr3	152950000	152950000	153425000	1
telomeric	153425000	chr3	153525000	153425000	153525000	0.9999197721481323
centromeric	153925000	chr3	153525000	153525000	153925000	0.9999197721481323
telomeric	153925000	chr3	155500000	153925000	155500000	0.9506180286407471
centromeric	156175000	chr3	155500000	155500000	156175000	0.9506180286407471
telomeric	156175000	chr3	156800000	156175000	156800000	0.9999997615814209
centromeric	157925000	chr3	156800000	156800000	157925000	0.9999997615814209
telomeric	157925000	chr3	158950000	157925000	158950000	1
centromeric	159525000	chr3	158950000	158950000	159525000	1
telomeric	159525000	chr3	159650000	159525000	159650000	0.8922590017318726
centromeric	160000000	chr3	159650000	159650000	160000000	0.8922590017318726
telomeric	160000000	chr3	160450000	160000000	160450000	1
centromeric	160550000	chr3	160450000	160450000	160550000	1
telomeric	550001	chr4	1925000	550001	1925000	0.9999843835830688
centromeric	2075000	chr4	1925000	1925000	2075000	0.9999843835830688
telomeric	2075000	chr4	2275000	2075000	2275000	0.9677613973617554
centromeric	2575000	chr4	2275000	2275000	2575000	0.9677613973617554
telomeric	2575000	chr4	2925000	2575000	2925000	0.9988607168197632
centromeric	3825000	chr4	2925000	2925000	3825000	0.9988607168197632
telomeric	3825000	chr4	4475000	3825000	4475000	0.8239654302597046
centromeric	4775000	chr4	4475000	4475000	4775000	0.8239654302597046
telomeric	4775000	chr4	5200000	4775000	5200000	1
centromeric	5825000	chr4	5200000	5200000	5825000	1
telomeric	5825000	chr4	5950000	5825000	5950000	1
centromeric	8125000	chr4	5950000	5950000	8125000	1
telomeric	8125000	chr4	8400000	8125000	8400000	0.9982669353485107
centromeric	8525000	chr4	8400000	8400000	8525000	0.9982669353485107
telomeric	8525000	chr4	8750000	8525000	8750000	1
centromeric	8925000	chr4	8750000	8750000	8925000	1
telomeric	8925000	chr4	9300000	8925000	9300000	1
centromeric	9725000	chr4	9300000	9300000	9725000	1
telomeric	9725000	chr4	10150000	9725000	10150000	1
centromeric	11025000	chr4	10150000	10150000	11025000	1
telomeric	11025000	chr4	11450000	11025000	11450000	0.9994039535522461
centromeric	11575000	chr4	11450000	11450000	11575000	0.9994039535522461
telomeric	11575000	chr4	11900000	11575000	11900000	1
centromeric	12125000	chr4	11900000	11900000	12125000	1
telomeric	12125000	chr4	12550000	12125000	12550000	1
centromeric	12775000	chr4	12550000	12550000	12775000	1
telomeric	12775000	chr4	12950000	12775000	12950000	1
centromeric	13125000	chr4	12950000	12950000	13125000	1
telomeric	13125000	chr4	13450000	13125000	13450000	1
centromeric	13775000	chr4	13450000	13450000	13775000	1
telomeric	13775000	chr4	14150000	13775000	14150000	1
centromeric	14875000	chr4	14150000	14150000	14875000	1
telomeric	14875000	chr4	15000000	14875000	15000000	1
centromeric	15275000	chr4	15000000	15000000	15275000	1
telomeric	15275000	chr4	15650000	15275000	15650000	1
centromeric	16025000	chr4	15650000	15650000	16025000	1
telomeric	16025000	chr4	17700000	16025000	17700000	0.9999997615814209
centromeric	18425000	chr4	17700000	17700000	18425000	0.9999997615814209
telomeric	18425000	chr4	18900000	18425000	18900000	1
centromeric	19675000	chr4	18900000	18900000	19675000	1
telomeric	19675000	chr4	20800000	19675000	20800000	0.9999866485595703
centromeric	21775000	chr4	20800000	20800000	21775000	0.9999866485595703
telomeric	21775000	chr4	22950000	21775000	22950000	0.91050124168396
centromeric	23175000	chr4	22950000	22950000	23175000	0.91050124168396
telomeric	23175000	chr4	23400000	23175000	23400000	1
centromeric	23625000	chr4	23400000	23400000	23625000	1
telomeric	23625000	chr4	23950000	23625000	23950000	0.9999996423721313
centromeric	24575000	chr4	23950000	23950000	24575000	0.9999996423721313
telomeric	24575000	chr4	25225000	24575000	25225000	1
centromeric	25775000	chr4	25225000	25225000	25775000	1
telomeric	25775000	chr4	26075000	25775000	26075000	1
centromeric	26325000	chr4	26075000	26075000	26325000	1
telomeric	26325000	chr4	27750000	26325000	27750000	0.9999473094940186
centromeric	32025000	chr4	27750000	27750000	32025000	0.9999473094940186
telomeric	32025000	chr4	32300000	32025000	32300000	1
centromeric	32725000	chr4	32300000	32300000	32725000	1
telomeric	32725000	chr4	33100000	32725000	33100000	1
centromeric	33275000	chr4	33100000	33100000	33275000	1
telomeric	33275000	chr4	34050000	33275000	34050000	1
centromeric	34875000	chr4	34050000	34050000	34875000	1
telomeric	34875000	chr4	35775000	34875000	35775000	0.9998577833175659
centromeric	35975000	chr4	35775000	35775000	35975000	0.9998577833175659
telomeric	35975000	chr4	36650000	35975000	36650000	0.9960213303565979
centromeric	37175000	chr4	36650000	36650000	37175000	0.9960213303565979
telomeric	37175000	chr4	38000000	37175000	38000000	0.9999731779098511
centromeric	38525000	chr4	38000000	38000000	38525000	0.9999731779098511
telomeric	38525000	chr4	38875000	38525000	38875000	0.8659327030181885
centromeric	40225000	chr4	38875000	38875000	40225000	0.8659327030181885
telomeric	40225000	chr4	40475000	40225000	40475000	1
centromeric	41125000	chr4	40475000	40475000	41125000	1
telomeric	41125000	chr4	41225000	41125000	41225000	0.8750547170639038
centromeric	41325000	chr4	41225000	41225000	41325000	0.8750547170639038
telomeric	41325000	chr4	42350000	41325000	42350000	0.7771692872047424
centromeric	42475000	chr4	42350000	42350000	42475000	0.7771692872047424
telomeric	42475000	chr4	42825000	42475000	42825000	0.999228835105896
centromeric	43025000	chr4	42825000	42825000	43025000	0.999228835105896
telomeric	43025000	chr4	43650000	43025000	43650000	0.9999997615814209
centromeric	44025000	chr4	43650000	43650000	44025000	0.9999997615814209
telomeric	44025000	chr4	44200000	44025000	44200000	0.9998201727867126
centromeric	44325000	chr4	44200000	44200000	44325000	0.9998201727867126
telomeric	44325000	chr4	44600000	44325000	44600000	1
centromeric	44975000	chr4	44600000	44600000	44975000	1
telomeric	44975000	chr4	45200000	44975000	45200000	1
centromeric	45475000	chr4	45200000	45200000	45475000	1
telomeric	45475000	chr4	46025000	45475000	46025000	1
centromeric	46525000	chr4	46025000	46025000	46525000	1
telomeric	46525000	chr4	47100000	46525000	47100000	1
centromeric	47475000	chr4	47100000	47100000	47475000	1
telomeric	47475000	chr4	47800000	47475000	47800000	1
centromeric	48575000	chr4	47800000	47800000	48575000	1
telomeric	48575000	chr4	49200000	48575000	49200000	1
centromeric	49525000	chr4	49200000	49200000	49525000	1
telomeric	49525000	chr4	50250000	49525000	50250000	0.9999997615814209
centromeric	50625000	chr4	50250000	50250000	50625000	0.9999997615814209
telomeric	50625000	chr4	51200000	50625000	51200000	0.9988799691200256
centromeric	52475000	chr4	51200000	51200000	52475000	0.9988799691200256
telomeric	52475000	chr4	52675000	52475000	52675000	1
centromeric	53375000	chr4	52675000	52675000	53375000	1
telomeric	53375000	chr4	54400000	53375000	54400000	1
centromeric	54975000	chr4	54400000	54400000	54975000	1
telomeric	54975000	chr4	55150000	54975000	55150000	1
centromeric	55425000	chr4	55150000	55150000	55425000	1
telomeric	55425000	chr4	56200000	55425000	56200000	1
centromeric	56925000	chr4	56200000	56200000	56925000	1
telomeric	56925000	chr4	57100000	56925000	57100000	0.9999746084213257
centromeric	57225000	chr4	57100000	57100000	57225000	0.9999746084213257
telomeric	57225000	chr4	57475000	57225000	57475000	1
centromeric	57825000	chr4	57475000	57475000	57825000	1
telomeric	57825000	chr4	58250000	57825000	58250000	1
centromeric	58575000	chr4	58250000	58250000	58575000	1
telomeric	58575000	chr4	58675000	58575000	58675000	1
centromeric	59025000	chr4	58675000	58675000	59025000	1
telomeric	59025000	chr4	59200000	59025000	59200000	1
centromeric	59475000	chr4	59200000	59200000	59475000	1
telomeric	59475000	chr4	60475000	59475000	60475000	1
centromeric	60675000	chr4	60475000	60475000	60675000	1
telomeric	60675000	chr4	60975000	60675000	60975000	1
centromeric	61175000	chr4	60975000	60975000	61175000	1
telomeric	61175000	chr4	61600000	61175000	61600000	0.9033288359642029
centromeric	62375000	chr4	61600000	61600000	62375000	0.9033288359642029
telomeric	62375000	chr4	63050000	62375000	63050000	1
centromeric	63475000	chr4	63050000	63050000	63475000	1
telomeric	63475000	chr4	66100000	63475000	66100000	1
centromeric	66775000	chr4	66100000	66100000	66775000	1
telomeric	66775000	chr4	69100000	66775000	69100000	0.9999080896377563
centromeric	70425000	chr4	69100000	69100000	70425000	0.9999080896377563
telomeric	70425000	chr4	71100000	70425000	71100000	1
centromeric	71425000	chr4	71100000	71100000	71425000	1
telomeric	71425000	chr4	71750000	71425000	71750000	1
centromeric	72075000	chr4	71750000	71750000	72075000	1
telomeric	72075000	chr4	73100000	72075000	73100000	1
centromeric	74275000	chr4	73100000	73100000	74275000	1
telomeric	74275000	chr4	75025000	74275000	75025000	1
centromeric	75275000	chr4	75025000	75025000	75275000	1
telomeric	75275000	chr4	75500000	75275000	75500000	1
centromeric	82475000	chr4	75500000	75500000	82475000	1
telomeric	82475000	chr4	82900000	82475000	82900000	1
centromeric	83325000	chr4	82900000	82900000	83325000	1
telomeric	83325000	chr4	83950000	83325000	83950000	1
centromeric	84225000	chr4	83950000	83950000	84225000	1
telomeric	84225000	chr4	84500000	84225000	84500000	1
centromeric	84675000	chr4	84500000	84500000	84675000	1
telomeric	84675000	chr4	84800000	84675000	84800000	1
centromeric	85225000	chr4	84800000	84800000	85225000	1
telomeric	85225000	chr4	85800000	85225000	85800000	1
centromeric	86825000	chr4	85800000	85800000	86825000	1
telomeric	86825000	chr4	87400000	86825000	87400000	1
centromeric	88075000	chr4	87400000	87400000	88075000	1
telomeric	88075000	chr4	88650000	88075000	88650000	1
centromeric	89275000	chr4	88650000	88650000	89275000	1
telomeric	89275000	chr4	90550000	89275000	90550000	1
centromeric	94575000	chr4	90550000	90550000	94575000	1
telomeric	94575000	chr4	95700000	94575000	95700000	1
centromeric	96025000	chr4	95700000	95700000	96025000	1
telomeric	96025000	chr4	96900000	96025000	96900000	0.9999990463256836
centromeric	97175000	chr4	96900000	96900000	97175000	0.9999990463256836
telomeric	97175000	chr4	97400000	97175000	97400000	1
centromeric	97725000	chr4	97400000	97400000	97725000	1
telomeric	97725000	chr4	97825000	97725000	97825000	0.5486904978752136
centromeric	98825000	chr4	97825000	97825000	98825000	0.5486904978752136
telomeric	98825000	chr4	99075000	98825000	99075000	0.6466941237449646
centromeric	99175000	chr4	99075000	99075000	99175000	0.6466941237449646
telomeric	99175000	chr4	99350000	99175000	99350000	1
centromeric	99625000	chr4	99350000	99350000	99625000	1
telomeric	99625000	chr4	100300000	99625000	100300000	1
centromeric	100825000	chr4	100300000	100300000	100825000	1
telomeric	100825000	chr4	101125000	100825000	101125000	0.9986704587936401
centromeric	101425000	chr4	101125000	101125000	101425000	0.9986704587936401
telomeric	101425000	chr4	101700000	101425000	101700000	1
centromeric	101875000	chr4	101700000	101700000	101875000	1
telomeric	101875000	chr4	102550000	101875000	102550000	1
centromeric	103125000	chr4	102550000	102550000	103125000	1
telomeric	103125000	chr4	103900000	103125000	103900000	1
centromeric	104325000	chr4	103900000	103900000	104325000	1
telomeric	104325000	chr4	104450000	104325000	104450000	0.9962151646614075
centromeric	105275000	chr4	104450000	104450000	105275000	0.9962151646614075
telomeric	105275000	chr4	106500000	105275000	106500000	1
centromeric	106875000	chr4	106500000	106500000	106875000	1
telomeric	106875000	chr4	107100000	106875000	107100000	1
centromeric	107325000	chr4	107100000	107100000	107325000	1
telomeric	107325000	chr4	107700000	107325000	107700000	1
centromeric	108275000	chr4	107700000	107700000	108275000	1
telomeric	108275000	chr4	108550000	108275000	108550000	1
centromeric	108775000	chr4	108550000	108550000	108775000	1
telomeric	108775000	chr4	108975000	108775000	108975000	0.9931406378746033
centromeric	109075000	chr4	108975000	108975000	109075000	0.9931406378746033
telomeric	109075000	chr4	109550000	109075000	109550000	0.9999998807907104
centromeric	109675000	chr4	109550000	109550000	109675000	0.9999998807907104
telomeric	109675000	chr4	109800000	109675000	109800000	1
centromeric	109975000	chr4	109800000	109800000	109975000	1
telomeric	109975000	chr4	110800000	109975000	110800000	1
centromeric	111175000	chr4	110800000	110800000	111175000	1
telomeric	111175000	chr4	111375000	111175000	111375000	1
centromeric	111725000	chr4	111375000	111375000	111725000	1
telomeric	111725000	chr4	112000000	111725000	112000000	1
centromeric	112475000	chr4	112000000	112000000	112475000	1
telomeric	112475000	chr4	113375000	112475000	113375000	0.691990852355957
centromeric	113575000	chr4	113375000	113375000	113575000	0.691990852355957
telomeric	113575000	chr4	113900000	113575000	113900000	0.9954185485839844
centromeric	115825000	chr4	113900000	113900000	115825000	0.9954185485839844
telomeric	115825000	chr4	115950000	115825000	115950000	0.9999994039535522
centromeric	116125000	chr4	115950000	115950000	116125000	0.9999994039535522
telomeric	116125000	chr4	116350000	116125000	116350000	1
centromeric	116675000	chr4	116350000	116350000	116675000	1
telomeric	116675000	chr4	116900000	116675000	116900000	1
centromeric	117125000	chr4	116900000	116900000	117125000	1
telomeric	117125000	chr4	117225000	117125000	117225000	0.8952608108520508
centromeric	117325000	chr4	117225000	117225000	117325000	0.8952608108520508
telomeric	117325000	chr4	118025000	117325000	118025000	1
centromeric	118175000	chr4	118025000	118025000	118175000	1
telomeric	118175000	chr4	118700000	118175000	118700000	1
centromeric	119075000	chr4	118700000	118700000	119075000	1
telomeric	119075000	chr4	119175000	119075000	119175000	0.9999998807907104
centromeric	119275000	chr4	119175000	119175000	119275000	0.9999998807907104
telomeric	119275000	chr4	119950000	119275000	119950000	1
centromeric	120525000	chr4	119950000	119950000	120525000	1
telomeric	120525000	chr4	120675000	120525000	120675000	1
centromeric	121025000	chr4	120675000	120675000	121025000	1
telomeric	121025000	chr4	121725000	121025000	121725000	0.9999992847442627
centromeric	121825000	chr4	121725000	121725000	121825000	0.9999992847442627
telomeric	121825000	chr4	122000000	121825000	122000000	0.9999992847442627
centromeric	122975000	chr4	122000000	122000000	122975000	0.9999992847442627
telomeric	122975000	chr4	123075000	122975000	123075000	1
centromeric	123325000	chr4	123075000	123075000	123325000	1
telomeric	123325000	chr4	123525000	123325000	123525000	1
centromeric	123675000	chr4	123525000	123525000	123675000	1
telomeric	123675000	chr4	124250000	123675000	124250000	1
centromeric	124775000	chr4	124250000	124250000	124775000	1
telomeric	124775000	chr4	125350000	124775000	125350000	0.9999998807907104
centromeric	125575000	chr4	125350000	125350000	125575000	0.9999998807907104
telomeric	125575000	chr4	125775000	125575000	125775000	1
centromeric	126175000	chr4	125775000	125775000	126175000	1
telomeric	126175000	chr4	126650000	126175000	126650000	1
centromeric	127025000	chr4	126650000	126650000	127025000	1
telomeric	127025000	chr4	128200000	127025000	128200000	1
centromeric	129275000	chr4	128200000	128200000	129275000	1
telomeric	129275000	chr4	130100000	129275000	130100000	1
centromeric	130525000	chr4	130100000	130100000	130525000	1
telomeric	130525000	chr4	131500000	130525000	131500000	1
centromeric	132275000	chr4	131500000	131500000	132275000	1
telomeric	132275000	chr4	132725000	132275000	132725000	1
centromeric	133125000	chr4	132725000	132725000	133125000	1
telomeric	133125000	chr4	133450000	133125000	133450000	1
centromeric	133625000	chr4	133450000	133450000	133625000	1
telomeric	133625000	chr4	133725000	133625000	133725000	0.9999698400497437
centromeric	133875000	chr4	133725000	133725000	133875000	0.9999698400497437
telomeric	133875000	chr4	134025000	133875000	134025000	0.9999198913574219
centromeric	134125000	chr4	134025000	134025000	134125000	0.9999198913574219
telomeric	134125000	chr4	134325000	134125000	134325000	0.9981751441955566
centromeric	134425000	chr4	134325000	134325000	134425000	0.9981751441955566
telomeric	134425000	chr4	135050000	134425000	135050000	1
centromeric	135325000	chr4	135050000	135050000	135325000	1
telomeric	135325000	chr4	135425000	135325000	135425000	0.9662190079689026
centromeric	135525000	chr4	135425000	135425000	135525000	0.9662190079689026
telomeric	135525000	chr4	135800000	135525000	135800000	1
centromeric	135975000	chr4	135800000	135800000	135975000	1
telomeric	135975000	chr4	136075000	135975000	136075000	0.9999351501464844
centromeric	136225000	chr4	136075000	136075000	136225000	0.9999351501464844
telomeric	136225000	chr4	137125000	136225000	137125000	0.999903678894043
centromeric	137575000	chr4	137125000	137125000	137575000	0.999903678894043
telomeric	137575000	chr4	138100000	137575000	138100000	0.999957799911499
centromeric	138475000	chr4	138100000	138100000	138475000	0.999957799911499
telomeric	138475000	chr4	138650000	138475000	138650000	1
centromeric	138825000	chr4	138650000	138650000	138825000	1
telomeric	138825000	chr4	138950000	138825000	138950000	0.9968438148498535
centromeric	139325000	chr4	138950000	138950000	139325000	0.9968438148498535
telomeric	139325000	chr4	139850000	139325000	139850000	1
centromeric	140025000	chr4	139850000	139850000	140025000	1
telomeric	140025000	chr4	140175000	140025000	140175000	1
centromeric	140675000	chr4	140175000	140175000	140675000	1
telomeric	140675000	chr4	140850000	140675000	140850000	1
centromeric	141025000	chr4	140850000	140850000	141025000	1
telomeric	141025000	chr4	141150000	141025000	141150000	0.8658900856971741
centromeric	141375000	chr4	141150000	141150000	141375000	0.8658900856971741
telomeric	141375000	chr4	141925000	141375000	141925000	0.9765697121620178
centromeric	142075000	chr4	141925000	141925000	142075000	0.9765697121620178
telomeric	142075000	chr4	142700000	142075000	142700000	1
centromeric	143275000	chr4	142700000	142700000	143275000	1
telomeric	143275000	chr4	143800000	143275000	143800000	1
centromeric	144375000	chr4	143800000	143800000	144375000	1
telomeric	144375000	chr4	144625000	144375000	144625000	1
centromeric	145225000	chr4	144625000	144625000	145225000	1
telomeric	145225000	chr4	145500000	145225000	145500000	0.9986175298690796
centromeric	145675000	chr4	145500000	145500000	145675000	0.9986175298690796
telomeric	145675000	chr4	145850000	145675000	145850000	1
centromeric	145975000	chr4	145850000	145850000	145975000	1
telomeric	145975000	chr4	146300000	145975000	146300000	0.9999948740005493
centromeric	146675000	chr4	146300000	146300000	146675000	0.9999948740005493
telomeric	146675000	chr4	146900000	146675000	146900000	0.6593723297119141
centromeric	147075000	chr4	146900000	146900000	147075000	0.6593723297119141
telomeric	147075000	chr4	147300000	147075000	147300000	1
centromeric	147400000	chr4	147300000	147300000	147400000	1
telomeric	147375000	chr4	147475000	147375000	147475000	0.9999903440475464
centromeric	148075000	chr4	147475000	147475000	148075000	0.9999903440475464
telomeric	148075000	chr4	148275000	148075000	148275000	1
centromeric	148575000	chr4	148275000	148275000	148575000	1
telomeric	148575000	chr4	148750000	148575000	148750000	0.9999998807907104
centromeric	149175000	chr4	148750000	148750000	149175000	0.9999998807907104
telomeric	149175000	chr4	149350000	149175000	149350000	1
centromeric	149725000	chr4	149350000	149350000	149725000	1
telomeric	149725000	chr4	149900000	149725000	149900000	1
centromeric	150225000	chr4	149900000	149900000	150225000	1
telomeric	150225000	chr4	150550000	150225000	150550000	0.9999942779541016
centromeric	150675000	chr4	150550000	150550000	150675000	0.9999942779541016
telomeric	150675000	chr4	150825000	150675000	150825000	0.78787761926651
centromeric	152075000	chr4	150825000	150825000	152075000	0.78787761926651
telomeric	152075000	chr4	153000000	152075000	153000000	1
centromeric	154025000	chr4	153000000	153000000	154025000	1
telomeric	154025000	chr4	154400000	154025000	154400000	1
centromeric	154675000	chr4	154400000	154400000	154675000	1
telomeric	154675000	chr4	154825000	154675000	154825000	0.999956488609314
centromeric	155175000	chr4	154825000	154825000	155175000	0.999956488609314
telomeric	155175000	chr4	155350000	155175000	155350000	1
centromeric	156500000	chr4	155350000	155350000	156500000	1
telomeric	156500000	chr4	157500000	156500000	157500000	1
centromeric	157600000	chr4	157500000	157500000	157600000	1
centromeric	775000	chr5	650000	650000	775000	0.9974597096443176
telomeric	1100001	chr5	650000	650000	1100001	0.9974597096443176
telomeric	775000	chr5	975000	775000	975000	0.9999997615814209
centromeric	1225000	chr5	975000	975000	1225000	0.9999997615814209
telomeric	1225000	chr5	1575000	1225000	1575000	0.999992847442627
centromeric	2425000	chr5	1575000	1575000	2425000	0.999992847442627
telomeric	2425000	chr5	2800000	2425000	2800000	1
centromeric	3625000	chr5	2800000	2800000	3625000	1
telomeric	3625000	chr5	3750000	3625000	3750000	0.7212005853652954
centromeric	3875000	chr5	3750000	3750000	3875000	0.7212005853652954
telomeric	3875000	chr5	6450000	3875000	6450000	0.9999709129333496
centromeric	6675000	chr5	6450000	6450000	6675000	0.9999709129333496
telomeric	6675000	chr5	7100000	6675000	7100000	1
centromeric	8375000	chr5	7100000	7100000	8375000	1
telomeric	8375000	chr5	8550000	8375000	8550000	0.9989814162254333
centromeric	8775000	chr5	8550000	8550000	8775000	0.9989814162254333
telomeric	8775000	chr5	11050000	8775000	11050000	0.6476945877075195
centromeric	11325000	chr5	11050000	11050000	11325000	0.6476945877075195
telomeric	11325000	chr5	11550000	11325000	11550000	0.9831864833831787
centromeric	11675000	chr5	11550000	11550000	11675000	0.9831864833831787
telomeric	11675000	chr5	11850000	11675000	11850000	1
centromeric	12175000	chr5	11850000	11850000	12175000	1
telomeric	12175000	chr5	12450000	12175000	12450000	0.9999982118606567
centromeric	12875000	chr5	12450000	12450000	12875000	0.9999982118606567
telomeric	12875000	chr5	13350000	12875000	13350000	1
centromeric	14025000	chr5	13350000	13350000	14025000	1
telomeric	14025000	chr5	14325000	14025000	14325000	0.968972384929657
centromeric	14425000	chr5	14325000	14325000	14425000	0.968972384929657
telomeric	14425000	chr5	15400000	14425000	15400000	0.8314012885093689
centromeric	16325000	chr5	15400000	15400000	16325000	0.8314012885093689
telomeric	16325000	chr5	16650000	16325000	16650000	1
centromeric	16975000	chr5	16650000	16650000	16975000	1
telomeric	16975000	chr5	17500000	16975000	17500000	1
centromeric	18725000	chr5	17500000	17500000	18725000	1
telomeric	18725000	chr5	19575000	18725000	19575000	0.9999972581863403
centromeric	20975000	chr5	19575000	19575000	20975000	0.9999972581863403
telomeric	20975000	chr5	21400000	20975000	21400000	1
centromeric	21725000	chr5	21400000	21400000	21725000	1
telomeric	21725000	chr5	22250000	21725000	22250000	1
centromeric	22525000	chr5	22250000	22250000	22525000	1
telomeric	22525000	chr5	22900000	22525000	22900000	1
centromeric	23375000	chr5	22900000	22900000	23375000	1
telomeric	23375000	chr5	23475000	23375000	23475000	0.9068635702133179
centromeric	23725000	chr5	23475000	23475000	23725000	0.9068635702133179
telomeric	23725000	chr5	25000000	23725000	25000000	1
centromeric	25525000	chr5	25000000	25000000	25525000	1
