collision_chrom	collision_iz_left	collision_iz_right	collision_tz
chr5	136575000	136975000	136700000
chr5	136975000	137325000	137150000
chr5	137325000	137625000	137500000
chr5	137625000	138125000	137875000
chr5	138125000	139325000	138625000
chr5	139325000	139975000	139675000
chr5	139975000	140375000	140150000
chr5	140375000	142475000	141500000
chr5	142475000	142925000	142625000
chr5	142925000	144175000	143700000
chr5	144175000	144875000	144525000
chr5	144875000	145175000	145025000
chr5	145175000	146925000	145750000
chr5	146925000	147425000	147250000
chr5	147425000	147925000	147650000
chr5	147925000	148475000	148150000
chr5	148475000	149625000	149350000
chr5	149625000	150175000	149950000
chr5	150175000	151800000	150275000
chr5	151800000	152875000	152775000
chr6	NA	975000	475000
chr6	975000	1575000	1200000
chr6	1575000	2175000	1925000
chr6	2175000	2575000	2375000
chr6	2575000	3425000	2800000
chr6	3425000	3625000	3525000
chr6	3625000	4875000	4100000
chr6	4875000	5275000	5125000
chr6	5275000	6225000	5750000
chr6	6225000	6925000	6750000
chr6	6925000	7675000	7100000
chr6	7675000	7875000	7775000
chr6	7875000	8275000	8100000
chr6	8275000	9625000	9375000
chr6	9625000	11025000	10600000
chr6	11025000	12075000	11250000
chr6	12075000	12875000	12550000
chr6	12875000	13625000	13300000
chr6	13625000	14475000	14150000
chr6	14475000	15725000	15000000
chr6	15725000	17025000	16575000
chr6	17025000	17675000	17225000
chr6	17675000	18525000	18350000
chr6	18525000	20675000	20050000
chr6	20675000	22425000	21300000
chr6	22425000	23075000	22800000
chr6	23075000	24625000	23800000
chr6	24625000	25775000	25400000
chr6	25775000	28525000	27350000
chr6	28525000	28875000	28625000
chr6	28875000	29625000	29350000
chr6	29625000	30175000	29750000
chr6	30175000	30475000	30375000
chr6	30475000	31425000	30800000
chr6	31425000	32775000	32300000
chr6	32775000	33225000	32925000
chr6	33225000	34175000	33550000
chr6	34175000	35175000	34600000
chr6	35175000	37475000	36350000
chr6	37475000	37825000	37600000
chr6	37825000	38525000	38050000
chr6	38525000	39425000	38950000
chr6	39425000	40325000	40100000
chr6	40325000	41575000	41300000
chr6	41575000	42325000	41850000
chr6	42325000	43625000	42900000
chr6	43625000	47525000	46350000
chr6	47525000	47875000	47650000
chr6	47875000	48625000	48350000
chr6	48625000	49275000	48750000
chr6	49275000	50225000	49800000
chr6	50225000	51475000	50850000
chr6	51475000	52025000	51750000
chr6	52025000	52475000	52300000
chr6	52475000	54025000	53425000
chr6	54025000	54675000	54300000
chr6	54675000	54975000	54850000
chr6	54975000	55775000	55550000
chr6	55775000	56775000	56200000
chr6	56775000	57625000	57350000
chr6	57625000	58575000	58075000
chr6	58575000	59225000	58900000
chr6	59225000	60375000	59800000
chr6	60375000	61025000	60750000
chr6	61025000	63375000	63250000
chr6	63375000	65025000	63900000
chr6	65025000	65775000	65550000
chr6	65775000	66475000	66100000
chr6	66475000	67225000	66650000
chr6	67225000	68825000	68500000
chr6	68825000	70125000	69400000
chr6	70125000	70825000	70425000
chr6	70825000	71275000	71050000
chr6	71275000	72575000	71450000
chr6	72575000	72825000	72675000
chr6	72825000	73275000	73150000
chr6	73275000	81975000	81300000
chr6	81975000	82675000	82200000
chr6	82675000	83075000	82900000
chr6	83075000	83875000	83500000
chr6	83875000	85075000	84400000
chr6	85075000	85925000	85700000
chr6	85925000	86475000	86150000
chr6	86475000	87025000	86725000
chr6	87025000	88025000	87400000
chr6	88025000	88475000	88300000
chr6	88475000	88875000	88750000
chr6	88875000	89325000	89125000
chr6	89325000	90475000	90000000
chr6	90475000	91675000	90800000
chr6	91675000	92175000	91950000
chr6	92175000	92525000	92350000
chr6	92525000	93925000	93300000
chr6	93925000	94725000	94400000
chr6	94725000	95725000	95425000
chr6	95725000	97225000	96400000
chr6	97225000	97875000	97650000
chr6	97875000	100375000	99075000
chr6	100375000	100825000	100725000
chr6	100825000	101425000	101250000
chr6	101425000	103625000	102300000
chr6	103625000	104325000	104000000
chr6	104325000	106775000	104800000
chr6	106775000	107225000	106950000
chr6	107225000	108175000	107575000
chr6	108175000	108625000	108400000
chr6	108625000	112625000	111800000
chr6	112625000	113025000	112750000
chr6	113025000	113325000	113125000
chr6	113325000	113625000	113450000
chr6	113625000	114925000	114100000
chr6	114925000	115725000	115250000
chr6	115725000	116175000	116050000
chr6	116175000	117925000	117125000
chr6	117925000	118475000	118300000
chr6	118475000	119425000	118950000
chr6	119425000	120325000	119675000
chr6	120325000	120875000	120650000
chr6	120875000	121175000	121075000
chr6	121175000	122725000	121800000
chr6	122725000	123675000	123550000
chr6	123675000	125075000	123850000
chr6	125075000	125475000	125300000
chr6	125475000	126875000	126200000
chr6	126875000	128375000	126975000
chr6	128375000	130225000	130025000
chr6	130225000	131375000	130350000
chr6	131375000	134025000	133300000
chr6	134025000	134825000	134150000
chr6	134825000	136475000	136000000
chr6	136475000	137625000	137275000
chr6	137625000	137875000	137750000
chr6	137875000	140625000	138800000
chr6	140625000	141525000	141275000
chr6	141525000	143125000	141925000
chr6	143125000	144325000	143850000
chr6	144325000	145075000	144600000
chr6	145075000	145675000	145550000
chr6	145675000	146675000	146100000
chr6	146675000	147075000	146875000
chr6	147075000	148225000	147650000
chr6	148225000	148925000	148500000
chr6	148925000	149375000	149225000
chr6	149375000	149700000	149475000
chr6	149700000	150600000	150500000
chr7	900001	1225000	475000
chr7	1225000	2225000	1450000
chr7	2225000	3225000	2850000
chr7	3225000	3575000	3450000
chr7	3575000	4825000	4175000
chr7	4825000	6275000	5575000
chr7	6275000	7075000	6775000
chr7	7075000	8175000	8000000
chr7	8175000	9725000	8275000
chr7	9725000	11275000	11150000
chr7	11275000	12975000	11475000
chr7	12975000	14125000	13700000
chr7	14125000	15925000	15150000
chr7	15925000	16325000	16075000
chr7	16325000	16825000	16575000
chr7	16825000	19675000	18000000
chr7	19675000	21225000	20275000
chr7	21225000	23025000	21325000
chr7	23025000	24525000	23450000
chr7	24525000	24925000	24700000
chr7	24925000	25275000	25050000
chr7	25275000	25675000	25550000
chr7	25675000	27225000	26350000
chr7	27225000	27525000	27350000
chr7	27525000	28375000	28075000
chr7	28375000	28725000	28550000
chr7	28725000	29275000	29125000
chr7	29275000	30175000	29650000
chr7	30175000	30575000	30450000
chr7	30575000	30825000	30725000
chr7	30825000	31825000	31650000
chr7	31825000	32775000	32050000
chr7	32775000	32975000	32875000
chr7	32975000	34225000	33450000
chr7	34225000	34675000	34500000
chr7	34675000	35325000	35050000
chr7	35325000	36675000	36325000
chr7	36675000	37325000	37050000
chr7	37325000	38025000	37550000
chr7	38025000	41575000	40600000
chr7	41575000	42625000	42050000
chr7	42625000	43225000	43000000
chr7	43225000	45075000	44000000
chr7	45075000	45425000	45250000
chr7	45425000	46825000	46300000
chr7	46825000	48825000	47900000
chr7	48825000	49425000	49000000
chr7	49425000	49625000	49525000
chr7	49550000	49825000	49650000
chr7	49825000	52725000	52550000
chr7	52725000	54775000	54150000
chr7	54775000	55875000	54900000
chr7	55875000	57925000	57000000
chr7	57925000	59275000	58300000
chr7	59275000	60225000	59700000
chr7	60225000	62425000	61350000
chr7	62425000	63075000	62725000
chr7	63075000	63975000	63250000
chr7	63975000	64325000	64175000
chr7	64325000	64825000	64600000
chr7	64825000	65875000	65150000
chr7	65875000	66475000	66300000
chr7	66475000	67725000	67000000
chr7	67725000	68275000	67900000
chr7	68275000	70325000	69350000
chr7	70325000	70775000	70450000
chr7	70775000	71425000	71175000
chr7	71425000	72325000	71650000
chr7	72325000	73575000	72800000
chr7	73575000	77325000	76750000
chr7	77325000	77775000	77450000
chr7	77775000	78825000	77950000
chr7	78825000	79275000	78950000
chr7	79275000	79675000	79550000
chr7	79675000	80175000	79825000
chr7	80175000	80875000	80650000
chr7	80875000	81175000	81050000
chr7	81175000	81525000	81425000
chr7	81525000	82175000	81975000
chr7	82175000	82775000	82500000
chr7	82775000	83275000	83150000
chr7	83275000	83875000	83425000
chr7	83875000	84675000	84500000
chr7	84675000	87075000	86000000
chr7	87075000	88425000	87800000
chr7	88425000	89375000	88750000
chr7	89375000	89975000	89600000
chr7	89975000	92725000	91625000
chr7	92725000	96225000	94900000
chr7	96225000	96925000	96500000
chr7	96925000	97725000	97100000
chr7	97725000	98175000	98050000
chr7	98175000	99325000	99000000
chr7	99325000	100525000	99800000
chr7	100525000	101925000	101550000
chr7	101925000	104275000	103525000
chr7	104275000	105575000	104850000
chr7	105575000	106125000	106025000
chr7	106125000	107325000	106450000
chr7	107325000	109625000	108350000
chr7	109625000	110025000	109775000
chr7	110025000	111075000	110900000
chr7	111075000	113225000	111600000
chr7	113225000	114225000	113850000
chr7	114225000	116325000	115150000
chr7	116325000	117375000	117050000
chr7	117375000	118225000	117500000
chr7	118225000	118775000	118500000
chr7	118775000	119925000	119400000
chr7	119925000	120875000	120325000
chr7	120875000	122075000	121400000
chr7	122075000	125675000	124400000
chr7	125675000	126475000	125825000
chr7	126475000	127475000	126950000
chr7	127475000	127875000	127650000
chr7	127875000	128525000	128200000
chr7	128525000	130575000	129200000
chr7	130575000	131375000	131200000
chr7	131375000	132875000	131950000
chr7	132875000	133125000	132975000
chr7	133125000	133725000	133450000
chr7	133725000	134675000	134300000
chr7	134675000	135225000	135000000
chr7	135225000	135725000	135450000
chr7	135725000	137425000	136100000
chr7	137425000	138875000	138100000
chr7	138875000	139275000	139075000
chr7	139275000	140075000	139700000
chr7	140075000	141125000	140450000
chr7	141125000	141425000	141250000
chr7	141425000	143025000	142600000
chr7	143025000	144525000	143275000
chr7	144525000	144875000	144650000
chr7	144875000	145400000	145050000
chr7	145400000	146050000	145950000
chr8	650001	775000	575000
chr8	775000	1375000	875000
chr8	1375000	2125000	2025000
chr8	2125000	2575000	2325000
chr8	2575000	3525000	3025000
chr8	3525000	4325000	3950000
chr8	4325000	8675000	6250000
chr8	8675000	9975000	9400000
chr8	9975000	11625000	10275000
chr8	11625000	13175000	12675000
chr8	13175000	13975000	13600000
chr8	13975000	15825000	15450000
chr8	15825000	18875000	16750000
chr8	18875000	20525000	20025000
chr8	20525000	20825000	20650000
chr8	20825000	21325000	21175000
chr8	21325000	22575000	21550000
chr8	22575000	22825000	22725000
chr8	22825000	23225000	23000000
chr8	23225000	24575000	23900000
chr8	24575000	25125000	24750000
chr8	25125000	27225000	25350000
chr8	27225000	28775000	28350000
chr8	28775000	31175000	30100000
chr8	31175000	32025000	31875000
chr8	32025000	33975000	32400000
chr8	33975000	34975000	34575000
chr8	34975000	36575000	35750000
chr8	36575000	39175000	38225000
chr8	39175000	40625000	39700000
chr8	40625000	41275000	40750000
chr8	41275000	43325000	42200000
chr8	43325000	45075000	44250000
chr8	45075000	46175000	45550000
chr8	46175000	46525000	46350000
chr8	46525000	47325000	46900000
chr8	47325000	47725000	47475000
chr8	47725000	47975000	47850000
chr8	47975000	48825000	48675000
chr8	48825000	52325000	51900000
chr8	52325000	53575000	53125000
chr8	53575000	54075000	53700000
chr8	54075000	56225000	55150000
chr8	56225000	57525000	56900000
chr8	57525000	61475000	61350000
chr8	61475000	65075000	64050000
chr8	65075000	66475000	65900000
chr8	66475000	68275000	66600000
chr8	68275000	69175000	68550000
chr8	69175000	69975000	69500000
chr8	69975000	70275000	70125000
chr8	70275000	70625000	70450000
chr8	70625000	71625000	71100000
chr8	71625000	72325000	71850000
chr8	72325000	75075000	74200000
chr8	75075000	77525000	76250000
chr8	77525000	78525000	77800000
chr8	78525000	79675000	79100000
chr8	79675000	80775000	80250000
chr8	80775000	83175000	82225000
chr8	83175000	83975000	83375000
chr8	83975000	84625000	84400000
chr8	84625000	84925000	84750000
chr8	84925000	85475000	85250000
chr8	85475000	86825000	86300000
chr8	86825000	87625000	87275000
chr8	87625000	88175000	87750000
chr8	88175000	89025000	88600000
chr8	89025000	89825000	89650000
chr8	89825000	90875000	90100000
chr8	90875000	91625000	91525000
chr8	91625000	92775000	92400000
chr8	92775000	94175000	93100000
chr8	94175000	94875000	94500000
chr8	94875000	95425000	95200000
chr8	95425000	95825000	95525000
chr8	95825000	97225000	96850000
chr8	97225000	104425000	97800000
chr8	104425000	105275000	104850000
chr8	105275000	105875000	105400000
chr8	105875000	106625000	106350000
chr8	106625000	107025000	106725000
chr8	107025000	107425000	107250000
chr8	107425000	109025000	108900000
chr8	109025000	109825000	109200000
chr8	109825000	110775000	110200000
chr8	110775000	111125000	111025000
chr8	111125000	111625000	111400000
chr8	111625000	111925000	111750000
chr8	111925000	113575000	113175000
chr8	113575000	114425000	113750000
chr8	114425000	114875000	114775000
chr8	114875000	116975000	115825000
chr8	116975000	117275000	117100000
chr8	117275000	117475000	117375000
chr8	117475000	118525000	118300000
chr8	118525000	119525000	118700000
chr8	119525000	120475000	119750000
chr8	120475000	121575000	121150000
chr8	121575000	121875000	121700000
chr8	121875000	122525000	122150000
chr8	122525000	123075000	122750000
chr8	123075000	123325000	123175000
chr8	123325000	123975000	123700000
chr8	123975000	124425000	124250000
chr8	124425000	124875000	124575000
chr8	124875000	125425000	125175000
chr8	125425000	125675000	125550000
chr8	125675000	126575000	126150000
chr8	126575000	126975000	126675000
chr8	126975000	128675000	128250000
chr8	128675000	129400000	128900000
chr8	129400000	129650000	129550000
chr9	250001	2075000	1675000
chr9	2075000	3975000	3750000
chr9	3975000	6875000	6000000
chr9	6875000	7925000	7150000
chr9	7925000	9275000	8600000
chr9	9275000	10425000	10000000
chr9	10425000	11425000	11050000
chr9	11425000	11925000	11575000
chr9	11925000	13725000	12600000
chr9	13725000	14675000	14050000
chr9	14675000	15275000	15000000
chr9	15275000	17575000	16650000
chr9	17575000	18325000	17825000
chr9	18325000	20525000	20000000
chr9	20525000	20975000	20650000
chr9	20975000	21725000	21300000
chr9	21725000	22325000	22050000
chr9	22325000	24525000	23950000
chr9	24525000	25225000	24650000
chr9	25225000	25875000	25600000
chr9	25875000	27125000	26350000
chr9	27125000	31025000	29900000
chr9	31025000	32025000	31725000
chr9	32025000	33675000	33375000
chr9	33675000	36775000	34000000
chr9	36775000	37225000	37100000
chr9	37225000	38425000	38150000
chr9	38425000	40275000	39200000
chr9	40275000	40775000	40475000
chr9	40775000	42125000	41425000
chr9	42125000	43125000	42700000
chr9	43125000	44375000	43850000
chr9	44375000	44875000	44750000
chr9	44875000	45375000	45150000
chr9	45375000	45975000	45550000
chr9	45975000	46325000	46200000
chr9	46325000	47525000	47000000
chr9	47525000	48525000	47675000
chr9	48525000	49025000	48675000
chr9	49025000	49825000	49400000
chr9	49825000	50725000	50200000
chr9	50725000	52025000	51500000
chr9	52025000	53625000	52600000
chr9	53625000	54875000	54350000
chr9	54875000	55225000	55050000
chr9	55225000	56175000	55775000
chr9	56175000	56525000	56300000
chr9	56525000	57025000	56750000
chr9	57025000	57525000	57275000
chr9	57525000	58275000	58050000
chr9	58275000	58775000	58500000
chr9	58775000	59325000	59075000
chr9	59325000	59675000	59450000
chr9	59675000	60775000	60400000
chr9	60775000	61275000	60975000
chr9	61275000	61925000	61600000
chr9	61925000	62825000	62050000
chr9	62825000	63775000	63375000
chr9	63775000	64275000	63925000
chr9	64275000	65175000	64600000
chr9	65175000	65625000	65350000
chr9	65625000	66075000	65975000
chr9	66075000	66575000	66450000
chr9	66575000	66975000	66750000
chr9	66975000	67225000	67075000
chr9	67225000	67625000	67475000
chr9	67625000	68775000	68400000
chr9	68775000	70175000	69050000
chr9	70175000	70475000	70375000
chr9	70475000	70875000	70750000
chr9	70875000	71475000	71200000
chr9	71475000	71825000	71650000
chr9	71825000	72675000	71950000
chr9	72675000	73025000	72900000
chr9	73025000	75375000	74000000
chr9	75375000	78475000	76050000
chr9	78475000	80175000	79825000
chr9	80175000	81725000	81200000
chr9	81725000	82925000	82250000
chr9	82925000	83925000	83400000
chr9	83925000	85775000	85000000
chr9	85775000	86725000	86100000
chr9	86725000	88525000	87600000
chr9	88525000	90125000	89500000
chr9	90125000	91325000	91000000
chr9	91325000	94675000	91750000
chr9	94675000	95525000	95000000
chr9	95525000	96225000	95800000
chr9	96225000	97125000	96850000
chr9	97125000	99425000	98000000
chr9	99425000	100575000	100050000
chr9	100575000	101025000	100750000
chr9	101025000	102725000	101850000
chr9	102725000	103125000	103025000
chr9	103125000	104125000	103750000
chr9	104125000	106175000	104800000
chr9	106175000	106475000	106325000
chr9	106475000	106775000	106600000
chr9	106775000	107275000	107100000
chr9	107275000	107625000	107375000
chr9	107625000	108325000	107850000
chr9	108325000	108625000	108425000
chr9	108625000	109025000	108900000
chr9	109025000	109925000	109500000
chr9	109925000	110925000	110750000
chr9	110925000	113925000	112500000
chr9	113925000	114575000	114200000
chr9	114575000	115175000	114875000
chr9	115175000	116425000	115950000
chr9	116425000	118475000	117350000
chr9	118475000	119375000	118800000
chr9	119375000	119975000	119675000
chr9	119975000	120725000	120350000
chr9	120725000	121325000	121000000
chr9	121325000	121725000	121600000
chr9	121725000	122925000	122100000
chr9	122925000	123475000	123300000
chr9	123475000	124500000	123800000
chr9	124500000	124700000	124600000
chrX	150001	825000	725000
chrX	825000	1825000	1150000
chrX	1825000	2625000	1950000
chrX	2625000	4775000	4500000
chrX	4775000	6375000	5550000
chrX	6375000	7775000	6800000
chrX	7775000	8175000	7950000
chrX	8175000	9475000	8700000
chrX	9475000	10175000	10000000
chrX	10175000	10725000	10400000
chrX	10725000	12625000	11100000
chrX	12625000	13025000	12750000
chrX	13025000	15925000	15600000
chrX	15925000	16625000	16050000
chrX	16625000	17525000	16775000
chrX	17525000	18325000	17900000
chrX	18325000	19375000	18700000
chrX	19375000	20375000	19700000
chrX	20375000	20875000	20500000
chrX	20875000	22175000	21925000
chrX	22175000	23625000	22500000
chrX	23625000	25175000	24625000
chrX	25175000	26125000	25500000
chrX	26125000	27075000	26850000
chrX	27075000	27425000	27175000
chrX	27425000	28325000	28000000
chrX	28325000	29175000	28425000
chrX	29175000	29375000	29275000
chrX	29375000	29875000	29600000
chrX	29875000	30425000	30100000
chrX	30425000	30725000	30625000
chrX	30725000	31425000	30950000
chrX	31425000	32175000	31975000
chrX	32175000	34925000	32275000
chrX	34925000	36075000	35150000
chrX	36075000	36825000	36350000
chrX	36825000	37125000	37000000
chrX	37125000	38525000	37825000
chrX	38525000	40025000	39600000
chrX	40025000	42075000	40350000
chrX	42075000	43425000	43100000
chrX	43425000	44825000	44100000
chrX	44825000	48475000	47000000
chrX	48475000	49275000	49150000
chrX	49275000	50625000	49900000
chrX	50625000	51025000	50900000
chrX	51025000	52175000	51450000
chrX	52175000	52775000	52500000
chrX	52775000	53725000	53525000
chrX	53725000	54975000	54775000
chrX	54975000	56625000	55725000
chrX	56625000	57375000	56975000
chrX	57375000	59075000	58750000
chrX	59075000	60225000	59250000
chrX	60225000	60825000	60700000
chrX	60825000	61725000	61300000
chrX	61725000	68725000	65450000
chrX	68725000	70425000	69550000
chrX	70425000	71225000	70800000
chrX	71225000	73075000	72450000
chrX	73075000	73725000	73400000
chrX	73725000	73975000	73825000
chrX	73975000	74325000	74150000
chrX	74325000	75125000	74750000
chrX	75125000	77675000	75250000
chrX	77675000	78475000	78200000
chrX	78475000	79625000	78950000
chrX	79625000	82875000	80400000
chrX	82875000	84425000	83500000
chrX	84425000	85025000	84650000
chrX	85025000	85725000	85350000
chrX	85725000	88925000	88750000
chrX	88925000	93275000	89900000
chrX	93275000	93675000	93400000
chrX	93675000	94175000	93950000
chrX	94175000	94925000	94750000
chrX	94925000	95375000	95225000
chrX	95375000	96075000	95550000
chrX	96075000	96900000	96800000
chrX	96900000	97325000	97000000
chrX	97325000	98525000	97800000
chrX	98525000	99025000	98750000
chrX	99025000	99475000	99300000
chrX	99475000	99925000	99650000
chrX	99925000	101475000	100200000
chrX	101475000	102125000	101900000
chrX	102125000	103375000	102900000
chrX	103375000	103975000	103750000
chrX	103975000	104275000	104075000
chrX	104275000	105125000	104850000
chrX	105125000	105975000	105400000
chrX	105975000	108925000	106750000
chrX	108925000	111375000	109800000
chrX	111375000	112375000	112050000
chrX	112375000	113175000	112675000
chrX	113175000	114925000	114100000
chrX	114925000	117275000	116050000
chrX	117275000	119625000	118800000
chrX	119625000	123025000	121650000
chrX	123025000	125525000	123750000
chrX	125525000	127525000	126200000
chrX	127525000	128525000	128200000
chrX	128525000	129725000	128725000
chrX	129725000	134225000	130225000
chrX	134225000	134625000	134350000
chrX	134625000	135875000	135300000
chrX	135875000	136275000	136050000
chrX	136275000	137075000	136600000
chrX	137075000	139675000	138000000
chrX	139675000	140075000	139850000
chrX	140075000	140475000	140300000
chrX	140475000	142975000	142850000
chrX	142975000	144325000	143550000
chrX	144325000	147225000	145500000
chrX	147225000	148325000	147950000
chrX	148325000	149075000	148450000
chrX	149075000	151075000	149225000
chrX	151075000	151825000	151600000
chrX	151825000	152275000	151975000
chrX	152275000	152775000	152600000
chrX	152775000	153275000	152975000
chrX	153275000	155225000	154400000
chrX	155225000	159525000	156625000
chrX	159525000	160125000	159900000
chrX	160125000	160525000	160425000
chrX	160525000	161075000	160750000
chrX	161075000	162825000	161800000
chrX	162825000	163875000	163525000
chrX	163875000	164425000	164075000
chrX	164425000	166525000	165550000
chrX	166525000	167325000	167000000
chrX	167325000	168125000	167900000
chrX	168125000	168675000	168450000
chrX	168675000	169975000	168825000
chrX	169975000	170675000	170250000
chrX	170675000	171000000	170775000
chrX	171000000	172075000	171975000
chrY	NA	775000	425000
chrY	775000	1225000	1050000
chrY	1225000	2375000	1550000
chrY	2375000	3125000	3025000
chrY	3125000	3375000	3250000
chrY	3375000	3575000	3475000
chrY	3550000	3875000	3650000
chrY	3875000	4375000	4275000
chrY	4375000	4775000	4475000
chrY	4775000	6075000	5675000
chrY	6075000	7325000	6950000
chrY	7325000	8675000	7825000
chrY	8675000	9475000	9325000
chrY	9475000	10275000	10125000
chrY	10275000	10475000	10375000
chrY	10475000	10725000	10625000
chrY	10725000	12425000	11275000
chrY	12425000	15225000	13850000
chrY	15225000	19775000	18875000
chrY	19775000	20775000	20075000
chrY	20775000	22025000	21075000
chrY	22025000	23125000	22750000
chrY	23125000	24425000	23750000
chrY	24425000	24775000	24625000
chrY	24775000	25325000	25125000
chrY	25325000	26125000	25750000
chrY	26125000	26375000	26250000
chrY	26375000	26975000	26875000
chrY	26975000	27725000	27375000
chrY	27725000	28275000	28125000
chrY	28275000	31875000	30725000
chrY	31875000	33625000	33075000
chrY	33625000	34625000	34350000
chrY	34625000	35575000	35425000
chrY	35575000	36175000	35975000
chrY	36175000	36725000	36475000
chrY	36725000	37925000	37025000
chrY	37925000	38225000	38075000
chrY	38225000	38625000	38325000
chrY	38625000	39125000	38800000
chrY	39125000	40625000	40525000
chrY	40625000	40875000	40750000
chrY	40875000	45375000	42325000
chrY	45375000	46425000	46175000
chrY	46425000	47025000	46650000
chrY	47025000	47475000	47300000
chrY	47475000	48525000	48325000
chrY	48525000	48975000	48625000
chrY	48975000	49475000	49075000
chrY	49475000	49975000	49600000
chrY	49975000	50775000	50350000
chrY	50775000	51375000	51275000
chrY	51375000	52125000	51950000
chrY	52125000	53125000	52675000
chrY	53125000	53675000	53375000
chrY	53675000	54275000	54050000
chrY	54275000	55725000	54375000
chrY	55725000	55925000	55825000
chrY	55925000	56925000	56150000
chrY	56925000	57375000	57275000
chrY	57350000	57575000	57450000
chrY	57575000	60975000	59425000
chrY	60975000	62025000	61925000
chrY	62000000	62475000	62100000
chrY	62475000	63025000	62925000
chrY	62950000	63475000	63050000
chrY	63475000	64375000	64250000
chrY	64375000	65125000	64675000
chrY	65125000	65325000	65225000
chrY	65325000	65575000	65450000
chrY	65575000	65825000	65725000
chrY	65825000	66725000	66250000
chrY	66725000	67325000	67050000
chrY	67325000	68875000	68050000
chrY	68875000	69675000	69250000
chrY	69675000	70525000	70275000
chrY	70525000	71625000	71500000
chrY	71625000	71875000	71750000
chrY	71875000	72225000	71975000
chrY	72225000	72625000	72500000
chrY	72625000	73225000	72975000
chrY	73225000	74025000	73875000
chrY	74025000	75025000	74350000
chrY	75025000	75375000	75275000
chrY	75375000	76175000	76075000
chrY	76175000	76675000	76375000
chrY	76675000	77675000	77350000
chrY	77675000	78875000	77775000
chrY	78875000	79425000	78975000
chrY	79425000	80075000	79675000
chrY	80075000	80625000	80175000
chrY	80625000	81225000	81125000
chrY	81225000	82575000	81350000
chrY	82575000	85575000	83150000
chrY	85575000	85925000	85750000
chrY	85925000	86975000	86875000
chrY	86975000	87675000	87275000
chrY	87675000	89025000	87950000
chrY	89025000	91700000	90625000
chrY	91700000	92800000	92700000
