fork_direction	fork_iz	fork_chrom	fork_tz	fork_start	fork_end	fork_pred
centromeric	16425000	chr19	16325000	16325000	16425000	1
telomeric	16425000	chr19	17700000	16425000	17700000	1
centromeric	17825000	chr19	17700000	17700000	17825000	1
telomeric	17825000	chr19	18100000	17825000	18100000	0.9981235861778259
centromeric	18675000	chr19	18100000	18100000	18675000	0.9981235861778259
telomeric	18675000	chr19	19900000	18675000	19900000	0.9995521903038025
centromeric	21175000	chr19	19900000	19900000	21175000	0.9995521903038025
telomeric	21175000	chr19	21450000	21175000	21450000	1
centromeric	21725000	chr19	21450000	21450000	21725000	1
telomeric	21725000	chr19	22100000	21725000	22100000	1
centromeric	22925000	chr19	22100000	22100000	22925000	1
telomeric	22925000	chr19	23250000	22925000	23250000	0.9999969005584717
centromeric	24225000	chr19	23250000	23250000	24225000	0.9999969005584717
telomeric	24225000	chr19	24475000	24225000	24475000	0.9999401569366455
centromeric	24575000	chr19	24475000	24475000	24575000	0.9999401569366455
telomeric	24575000	chr19	24700000	24575000	24700000	1
centromeric	25175000	chr19	24700000	24700000	25175000	1
telomeric	25175000	chr19	26100000	25175000	26100000	1
centromeric	26825000	chr19	26100000	26100000	26825000	1
telomeric	26825000	chr19	27100000	26825000	27100000	1
centromeric	27375000	chr19	27100000	27100000	27375000	1
telomeric	27375000	chr19	27800000	27375000	27800000	0.9999996423721313
centromeric	28275000	chr19	27800000	27800000	28275000	0.9999996423721313
telomeric	28275000	chr19	29850000	28275000	29850000	0.998806357383728
centromeric	30025000	chr19	29850000	29850000	30025000	0.998806357383728
telomeric	30025000	chr19	32175000	30025000	32175000	1
centromeric	32875000	chr19	32175000	32175000	32875000	1
telomeric	32875000	chr19	35500000	32875000	35500000	1
centromeric	36875000	chr19	35500000	35500000	36875000	1
telomeric	36875000	chr19	37250000	36875000	37250000	0.9997755885124207
centromeric	37375000	chr19	37250000	37250000	37375000	0.9997755885124207
telomeric	37375000	chr19	37700000	37375000	37700000	0.996933102607727
centromeric	37825000	chr19	37700000	37700000	37825000	0.996933102607727
telomeric	37825000	chr19	38075000	37825000	38075000	0.9993245601654053
centromeric	38425000	chr19	38075000	38075000	38425000	0.9993245601654053
telomeric	38425000	chr19	39500000	38425000	39500000	1
centromeric	40325000	chr19	39500000	39500000	40325000	1
telomeric	40325000	chr19	40750000	40325000	40750000	1
centromeric	41775000	chr19	40750000	40750000	41775000	1
telomeric	41775000	chr19	43100000	41775000	43100000	1
centromeric	43675000	chr19	43100000	43100000	43675000	1
telomeric	43675000	chr19	43850000	43675000	43850000	0.9993128776550293
centromeric	44325000	chr19	43850000	43850000	44325000	0.9993128776550293
telomeric	44325000	chr19	44700000	44325000	44700000	0.9999998807907104
centromeric	45075000	chr19	44700000	44700000	45075000	0.9999998807907104
telomeric	45075000	chr19	45400000	45075000	45400000	1
centromeric	45725000	chr19	45400000	45400000	45725000	1
telomeric	45725000	chr19	46225000	45725000	46225000	0.9999994039535522
centromeric	46375000	chr19	46225000	46225000	46375000	0.9999994039535522
telomeric	46375000	chr19	46550000	46375000	46550000	1
centromeric	46675000	chr19	46550000	46550000	46675000	1
telomeric	46675000	chr19	46900000	46675000	46900000	1
centromeric	47175000	chr19	46900000	46900000	47175000	1
telomeric	47175000	chr19	47350000	47175000	47350000	0.9999995231628418
centromeric	47475000	chr19	47350000	47350000	47475000	0.9999995231628418
telomeric	47475000	chr19	48600000	47475000	48600000	1
centromeric	48825000	chr19	48600000	48600000	48825000	1
telomeric	48825000	chr19	49075000	48825000	49075000	0.9995953440666199
centromeric	49275000	chr19	49075000	49075000	49275000	0.9995953440666199
telomeric	49275000	chr19	49600000	49275000	49600000	0.9999899864196777
centromeric	49725000	chr19	49600000	49600000	49725000	0.9999899864196777
telomeric	49725000	chr19	49900000	49725000	49900000	1
centromeric	50125000	chr19	49900000	49900000	50125000	1
telomeric	50125000	chr19	50250000	50125000	50250000	0.9999998807907104
centromeric	50725000	chr19	50250000	50250000	50725000	0.9999998807907104
telomeric	50725000	chr19	51700000	50725000	51700000	1
centromeric	51925000	chr19	51700000	51700000	51925000	1
telomeric	51925000	chr19	52250000	51925000	52250000	0.71025550365448
centromeric	53325000	chr19	52250000	52250000	53325000	0.71025550365448
telomeric	53325000	chr19	53600000	53325000	53600000	0.9184929728507996
centromeric	53775000	chr19	53600000	53600000	53775000	0.9184929728507996
telomeric	53775000	chr19	54500000	53775000	54500000	1
centromeric	55675000	chr19	54500000	54500000	55675000	1
telomeric	55675000	chr19	55875000	55675000	55875000	0.9999996423721313
centromeric	55975000	chr19	55875000	55875000	55975000	0.9999996423721313
telomeric	55975000	chr19	56400000	55975000	56400000	0.987468957901001
centromeric	57025000	chr19	56400000	56400000	57025000	0.987468957901001
telomeric	57025000	chr19	57925000	57025000	57925000	0.9989357590675354
centromeric	58225000	chr19	57925000	57925000	58225000	0.9989357590675354
telomeric	58225000	chr19	58750000	58225000	58750000	0.9999982118606567
centromeric	59125000	chr19	58750000	58750000	59125000	0.9999982118606567
telomeric	59125000	chr19	59850000	59125000	59850000	1
centromeric	60075000	chr19	59850000	59850000	60075000	1
telomeric	60075000	chr19	60450000	60075000	60450000	1
centromeric	60725000	chr19	60450000	60450000	60725000	1
telomeric	60725000	chr19	60850000	60725000	60850000	0.9999434947967529
centromeric	60975000	chr19	60850000	60850000	60975000	0.9999434947967529
telomeric	60975000	chr19	61100000	60975000	61100000	0.9999994039535522
centromeric	61400000	chr19	61100000	61100000	61400000	0.9999994039535522
telomeric	61400000	chr19	61950000	61400000	61950000	0.9999994039535522
centromeric	62050000	chr19	61950000	61950000	62050000	0.9999994039535522
telomeric	650001	chr2	675000	650001	675000	1
centromeric	825000	chr2	675000	675000	825000	1
telomeric	825000	chr2	950000	825000	950000	0.698865532875061
centromeric	1375000	chr2	950000	950000	1375000	0.698865532875061
telomeric	1375000	chr2	1550000	1375000	1550000	0.9999942779541016
centromeric	1925000	chr2	1550000	1550000	1925000	0.9999942779541016
telomeric	1925000	chr2	2200000	1925000	2200000	0.9998587369918823
centromeric	2625000	chr2	2200000	2200000	2625000	0.9998587369918823
telomeric	2625000	chr2	3150000	2625000	3150000	1
centromeric	4325000	chr2	3150000	3150000	4325000	1
telomeric	4325000	chr2	4675000	4325000	4675000	1
centromeric	4975000	chr2	4675000	4675000	4975000	1
telomeric	4975000	chr2	5500000	4975000	5500000	0.9999997615814209
centromeric	5775000	chr2	5500000	5500000	5775000	0.9999997615814209
telomeric	5775000	chr2	5900000	5775000	5900000	0.999880313873291
centromeric	6225000	chr2	5900000	5900000	6225000	0.999880313873291
telomeric	6225000	chr2	6750000	6225000	6750000	1
centromeric	6925000	chr2	6750000	6750000	6925000	1
telomeric	6925000	chr2	8100000	6925000	8100000	1
centromeric	8625000	chr2	8100000	8100000	8625000	1
telomeric	8625000	chr2	9100000	8625000	9100000	1
centromeric	9925000	chr2	9100000	9100000	9925000	1
telomeric	9925000	chr2	10900000	9925000	10900000	1
centromeric	11425000	chr2	10900000	10900000	11425000	1
telomeric	11425000	chr2	12550000	11425000	12550000	1
centromeric	13475000	chr2	12550000	12550000	13475000	1
telomeric	13475000	chr2	14075000	13475000	14075000	1
centromeric	14275000	chr2	14075000	14075000	14275000	1
telomeric	14275000	chr2	15650000	14275000	15650000	1
centromeric	16325000	chr2	15650000	15650000	16325000	1
telomeric	16325000	chr2	16525000	16325000	16525000	1
centromeric	17875000	chr2	16525000	16525000	17875000	1
telomeric	17875000	chr2	18400000	17875000	18400000	0.9995942711830139
centromeric	18725000	chr2	18400000	18400000	18725000	0.9995942711830139
telomeric	18725000	chr2	19100000	18725000	19100000	1
centromeric	19325000	chr2	19100000	19100000	19325000	1
telomeric	19325000	chr2	20000000	19325000	20000000	1
centromeric	20425000	chr2	20000000	20000000	20425000	1
telomeric	20425000	chr2	20550000	20425000	20550000	0.9979300498962402
centromeric	21075000	chr2	20550000	20550000	21075000	0.9979300498962402
telomeric	21075000	chr2	22300000	21075000	22300000	1
centromeric	23075000	chr2	22300000	22300000	23075000	1
telomeric	23075000	chr2	23700000	23075000	23700000	1
centromeric	25175000	chr2	23700000	23700000	25175000	1
telomeric	25175000	chr2	25800000	25175000	25800000	1
centromeric	26525000	chr2	25800000	25800000	26525000	1
telomeric	26525000	chr2	27000000	26525000	27000000	0.9999996423721313
centromeric	27575000	chr2	27000000	27000000	27575000	0.9999996423721313
telomeric	27575000	chr2	28100000	27575000	28100000	0.9999299049377441
centromeric	28925000	chr2	28100000	28100000	28925000	0.9999299049377441
telomeric	28925000	chr2	29400000	28925000	29400000	1
centromeric	30125000	chr2	29400000	29400000	30125000	1
telomeric	30125000	chr2	30350000	30125000	30350000	1
centromeric	30725000	chr2	30350000	30350000	30725000	1
telomeric	30725000	chr2	31150000	30725000	31150000	0.9998726844787598
centromeric	31875000	chr2	31150000	31150000	31875000	0.9998726844787598
telomeric	31875000	chr2	32250000	31875000	32250000	0.9996126294136047
centromeric	32725000	chr2	32250000	32250000	32725000	0.9996126294136047
telomeric	32725000	chr2	33250000	32725000	33250000	1
centromeric	33625000	chr2	33250000	33250000	33625000	1
telomeric	33625000	chr2	34300000	33625000	34300000	1
centromeric	34400000	chr2	34300000	34300000	34400000	1
telomeric	34375000	chr2	34475000	34375000	34475000	0.8730415105819702
centromeric	34675000	chr2	34475000	34475000	34675000	0.8730415105819702
telomeric	34675000	chr2	35100000	34675000	35100000	1
centromeric	35525000	chr2	35100000	35100000	35525000	1
telomeric	35525000	chr2	36700000	35525000	36700000	1
centromeric	37725000	chr2	36700000	36700000	37725000	1
telomeric	37725000	chr2	38025000	37725000	38025000	1
centromeric	38425000	chr2	38025000	38025000	38425000	1
telomeric	38425000	chr2	39900000	38425000	39900000	1
centromeric	42275000	chr2	39900000	39900000	42275000	1
telomeric	42275000	chr2	42400000	42275000	42400000	0.9912282228469849
centromeric	44475000	chr2	42400000	42400000	44475000	0.9912282228469849
telomeric	44475000	chr2	44700000	44475000	44700000	1
centromeric	44925000	chr2	44700000	44700000	44925000	1
telomeric	44925000	chr2	47100000	44925000	47100000	1
centromeric	47325000	chr2	47100000	47100000	47325000	1
telomeric	47325000	chr2	47625000	47325000	47625000	1
centromeric	48525000	chr2	47625000	47625000	48525000	1
telomeric	48525000	chr2	48900000	48525000	48900000	1
centromeric	49575000	chr2	48900000	48900000	49575000	1
telomeric	49575000	chr2	50150000	49575000	50150000	0.9999998807907104
centromeric	50275000	chr2	50150000	50150000	50275000	0.9999998807907104
telomeric	50275000	chr2	51600000	50275000	51600000	1
centromeric	52225000	chr2	51600000	51600000	52225000	1
telomeric	52225000	chr2	52350000	52225000	52350000	0.9999887943267822
centromeric	52775000	chr2	52350000	52350000	52775000	0.9999887943267822
telomeric	52775000	chr2	53800000	52775000	53800000	1
centromeric	54075000	chr2	53800000	53800000	54075000	1
telomeric	54075000	chr2	54600000	54075000	54600000	1
centromeric	55075000	chr2	54600000	54600000	55075000	1
telomeric	55075000	chr2	55650000	55075000	55650000	0.9999985694885254
centromeric	56325000	chr2	55650000	55650000	56325000	0.9999985694885254
telomeric	56325000	chr2	56550000	56325000	56550000	0.999995231628418
centromeric	57225000	chr2	56550000	56550000	57225000	0.999995231628418
telomeric	57225000	chr2	58000000	57225000	58000000	1
centromeric	58775000	chr2	58000000	58000000	58775000	1
telomeric	58775000	chr2	59000000	58775000	59000000	0.9999995231628418
centromeric	59575000	chr2	59000000	59000000	59575000	0.9999995231628418
telomeric	59575000	chr2	60900000	59575000	60900000	1
centromeric	61025000	chr2	60900000	60900000	61025000	1
telomeric	61025000	chr2	61250000	61025000	61250000	0.7566078305244446
centromeric	61425000	chr2	61250000	61250000	61425000	0.7566078305244446
telomeric	61425000	chr2	62200000	61425000	62200000	0.999994158744812
centromeric	62475000	chr2	62200000	62200000	62475000	0.999994158744812
telomeric	62475000	chr2	62900000	62475000	62900000	1
centromeric	63000000	chr2	62900000	62900000	63000000	1
telomeric	62950000	chr2	63050000	62950000	63050000	0.8336323499679565
centromeric	63925000	chr2	63050000	63050000	63925000	0.8336323499679565
telomeric	63925000	chr2	64700000	63925000	64700000	1
centromeric	66075000	chr2	64700000	64700000	66075000	1
telomeric	66075000	chr2	66900000	66075000	66900000	1
centromeric	67525000	chr2	66900000	66900000	67525000	1
telomeric	67525000	chr2	67750000	67525000	67750000	1
centromeric	68175000	chr2	67750000	67750000	68175000	1
telomeric	68175000	chr2	68275000	68175000	68275000	1
centromeric	68825000	chr2	68275000	68275000	68825000	1
telomeric	68825000	chr2	68950000	68825000	68950000	1
centromeric	69675000	chr2	68950000	68950000	69675000	1
telomeric	69675000	chr2	70300000	69675000	70300000	1
centromeric	70825000	chr2	70300000	70300000	70825000	1
telomeric	70825000	chr2	70950000	70825000	70950000	0.9426029324531555
centromeric	71575000	chr2	70950000	70950000	71575000	0.9426029324531555
telomeric	71575000	chr2	72325000	71575000	72325000	1
centromeric	72475000	chr2	72325000	72325000	72475000	1
telomeric	72475000	chr2	72800000	72475000	72800000	1
centromeric	73025000	chr2	72800000	72800000	73025000	1
telomeric	73025000	chr2	73150000	73025000	73150000	1
centromeric	73275000	chr2	73150000	73150000	73275000	1
telomeric	73275000	chr2	74350000	73275000	74350000	1
centromeric	74675000	chr2	74350000	74350000	74675000	1
telomeric	74675000	chr2	75100000	74675000	75100000	1
centromeric	75875000	chr2	75100000	75100000	75875000	1
telomeric	75875000	chr2	77150000	75875000	77150000	0.9999992847442627
centromeric	77325000	chr2	77150000	77150000	77325000	0.9999992847442627
telomeric	77325000	chr2	77775000	77325000	77775000	0.999920129776001
centromeric	77875000	chr2	77775000	77775000	77875000	0.999920129776001
telomeric	77875000	chr2	78400000	77875000	78400000	1
centromeric	79075000	chr2	78400000	78400000	79075000	1
telomeric	79075000	chr2	79175000	79075000	79175000	0.9999681711196899
centromeric	79575000	chr2	79175000	79175000	79575000	0.9999681711196899
telomeric	79575000	chr2	79900000	79575000	79900000	1
centromeric	80475000	chr2	79900000	79900000	80475000	1
telomeric	80475000	chr2	82500000	80475000	82500000	0.9999911785125732
centromeric	83725000	chr2	82500000	82500000	83725000	0.9999911785125732
telomeric	83725000	chr2	83950000	83725000	83950000	1
centromeric	91225000	chr2	83950000	83950000	91225000	1
telomeric	91225000	chr2	92350000	91225000	92350000	0.9994840621948242
centromeric	92475000	chr2	92350000	92350000	92475000	0.9994840621948242
telomeric	92475000	chr2	92700000	92475000	92700000	0.9847537279129028
centromeric	93375000	chr2	92700000	92700000	93375000	0.9847537279129028
telomeric	93375000	chr2	94050000	93375000	94050000	0.9999681711196899
centromeric	94275000	chr2	94050000	94050000	94275000	0.9999681711196899
telomeric	94275000	chr2	95400000	94275000	95400000	0.9997400641441345
centromeric	101875000	chr2	95400000	95400000	101875000	0.9997400641441345
telomeric	101875000	chr2	102050000	101875000	102050000	1
centromeric	102225000	chr2	102050000	102050000	102225000	1
telomeric	102225000	chr2	103150000	102225000	103150000	1
centromeric	103525000	chr2	103150000	103150000	103525000	1
telomeric	103525000	chr2	103625000	103525000	103625000	0.6788080930709839
centromeric	103725000	chr2	103625000	103625000	103725000	0.6788080930709839
telomeric	103725000	chr2	104300000	103725000	104300000	1
centromeric	104725000	chr2	104300000	104300000	104725000	1
telomeric	104725000	chr2	105275000	104725000	105275000	0.9994962215423584
centromeric	105625000	chr2	105275000	105275000	105625000	0.9994962215423584
telomeric	105625000	chr2	106275000	105625000	106275000	0.999755322933197
centromeric	106625000	chr2	106275000	106275000	106625000	0.999755322933197
telomeric	106625000	chr2	106750000	106625000	106750000	1
centromeric	106875000	chr2	106750000	106750000	106875000	1
telomeric	106875000	chr2	107600000	106875000	107600000	1
centromeric	107925000	chr2	107600000	107600000	107925000	1
telomeric	107925000	chr2	108325000	107925000	108325000	1
centromeric	108825000	chr2	108325000	108325000	108825000	1
telomeric	108825000	chr2	109150000	108825000	109150000	1
centromeric	110025000	chr2	109150000	109150000	110025000	1
telomeric	110025000	chr2	110800000	110025000	110800000	1
centromeric	110975000	chr2	110800000	110800000	110975000	1
telomeric	110975000	chr2	111500000	110975000	111500000	0.9999998807907104
centromeric	112425000	chr2	111500000	111500000	112425000	0.9999998807907104
telomeric	112425000	chr2	114050000	112425000	114050000	0.9999908208847046
centromeric	114225000	chr2	114050000	114050000	114225000	0.9999908208847046
telomeric	114225000	chr2	114600000	114225000	114600000	1
centromeric	115475000	chr2	114600000	114600000	115475000	1
telomeric	115475000	chr2	115700000	115475000	115700000	1
centromeric	115825000	chr2	115700000	115700000	115825000	1
telomeric	115825000	chr2	116400000	115825000	116400000	0.943461000919342
centromeric	118525000	chr2	116400000	116400000	118525000	0.943461000919342
telomeric	118525000	chr2	118900000	118525000	118900000	1
centromeric	119275000	chr2	118900000	118900000	119275000	1
telomeric	119275000	chr2	119500000	119275000	119500000	0.9999995231628418
centromeric	119725000	chr2	119500000	119500000	119725000	0.9999995231628418
telomeric	119725000	chr2	120900000	119725000	120900000	0.9993465542793274
centromeric	121425000	chr2	120900000	120900000	121425000	0.9993465542793274
telomeric	121425000	chr2	121700000	121425000	121700000	1
centromeric	121875000	chr2	121700000	121700000	121875000	1
telomeric	121875000	chr2	123200000	121875000	123200000	1
centromeric	123375000	chr2	123200000	123200000	123375000	1
telomeric	123375000	chr2	123500000	123375000	123500000	1
centromeric	124225000	chr2	123500000	123500000	124225000	1
telomeric	124225000	chr2	124400000	124225000	124400000	0.9995961785316467
centromeric	124525000	chr2	124400000	124400000	124525000	0.9995961785316467
telomeric	124525000	chr2	124650000	124525000	124650000	0.8803918957710266
centromeric	125525000	chr2	124650000	124650000	125525000	0.8803918957710266
telomeric	125525000	chr2	126200000	125525000	126200000	1
centromeric	127125000	chr2	126200000	126200000	127125000	1
telomeric	127125000	chr2	127750000	127125000	127750000	1
centromeric	130625000	chr2	127750000	127750000	130625000	1
telomeric	130625000	chr2	131000000	130625000	131000000	1
centromeric	131225000	chr2	131000000	131000000	131225000	1
telomeric	131225000	chr2	131650000	131225000	131650000	1
centromeric	132025000	chr2	131650000	131650000	132025000	1
telomeric	132025000	chr2	133250000	132025000	133250000	1
centromeric	133375000	chr2	133250000	133250000	133375000	1
telomeric	133375000	chr2	134000000	133375000	134000000	1
centromeric	134725000	chr2	134000000	134000000	134725000	1
telomeric	134725000	chr2	135025000	134725000	135025000	1
centromeric	135575000	chr2	135025000	135025000	135575000	1
telomeric	135575000	chr2	135900000	135575000	135900000	0.9999996423721313
centromeric	136075000	chr2	135900000	135900000	136075000	0.9999996423721313
telomeric	136075000	chr2	136250000	136075000	136250000	1
centromeric	136825000	chr2	136250000	136250000	136825000	1
telomeric	136825000	chr2	139100000	136825000	139100000	1
centromeric	139775000	chr2	139100000	139100000	139775000	1
telomeric	139775000	chr2	139875000	139775000	139875000	1
centromeric	142525000	chr2	139875000	139875000	142525000	1
telomeric	142525000	chr2	143300000	142525000	143300000	1
centromeric	144225000	chr2	143300000	143300000	144225000	1
telomeric	144225000	chr2	145100000	144225000	145100000	1
centromeric	145975000	chr2	145100000	145100000	145975000	1
telomeric	145975000	chr2	147650000	145975000	147650000	1
centromeric	148025000	chr2	147650000	147650000	148025000	1
telomeric	148025000	chr2	148400000	148025000	148400000	1
centromeric	148625000	chr2	148400000	148400000	148625000	1
telomeric	148625000	chr2	149250000	148625000	149250000	1
centromeric	150775000	chr2	149250000	149250000	150775000	1
telomeric	150775000	chr2	151100000	150775000	151100000	0.9999998807907104
centromeric	152775000	chr2	151100000	151100000	152775000	0.9999998807907104
telomeric	152775000	chr2	153100000	152775000	153100000	1
centromeric	153525000	chr2	153100000	153100000	153525000	1
telomeric	153525000	chr2	154050000	153525000	154050000	1
centromeric	154675000	chr2	154050000	154050000	154675000	1
telomeric	154675000	chr2	155000000	154675000	155000000	1
centromeric	155475000	chr2	155000000	155000000	155475000	1
telomeric	155475000	chr2	155600000	155475000	155600000	0.9740735292434692
centromeric	156075000	chr2	155600000	155600000	156075000	0.9740735292434692
telomeric	156075000	chr2	156650000	156075000	156650000	0.7234411239624023
centromeric	156825000	chr2	156650000	156650000	156825000	0.7234411239624023
telomeric	156825000	chr2	157000000	156825000	157000000	1
centromeric	157475000	chr2	157000000	157000000	157475000	1
telomeric	157475000	chr2	157900000	157475000	157900000	1
centromeric	158175000	chr2	157900000	157900000	158175000	1
telomeric	158175000	chr2	159700000	158175000	159700000	1
centromeric	160625000	chr2	159700000	159700000	160625000	1
telomeric	160625000	chr2	160725000	160625000	160725000	1
centromeric	160875000	chr2	160725000	160725000	160875000	1
telomeric	160875000	chr2	162200000	160875000	162200000	0.9999998807907104
centromeric	163125000	chr2	162200000	162200000	163125000	0.9999998807907104
telomeric	163125000	chr2	163725000	163125000	163725000	0.6496527194976807
centromeric	163825000	chr2	163725000	163725000	163825000	0.6496527194976807
telomeric	163825000	chr2	164200000	163825000	164200000	1
centromeric	165925000	chr2	164200000	164200000	165925000	1
telomeric	165925000	chr2	166400000	165925000	166400000	0.9997879862785339
centromeric	166775000	chr2	166400000	166400000	166775000	0.9997879862785339
telomeric	166775000	chr2	167200000	166775000	167200000	1
centromeric	167575000	chr2	167200000	167200000	167575000	1
telomeric	167575000	chr2	167800000	167575000	167800000	1
centromeric	168075000	chr2	167800000	167800000	168075000	1
telomeric	168075000	chr2	168450000	168075000	168450000	1
centromeric	168825000	chr2	168450000	168450000	168825000	1
telomeric	168825000	chr2	169600000	168825000	169600000	1
centromeric	170225000	chr2	169600000	169600000	170225000	1
telomeric	170225000	chr2	171550000	170225000	171550000	0.9999992847442627
centromeric	172775000	chr2	171550000	171550000	172775000	0.9999992847442627
telomeric	172775000	chr2	173500000	172775000	173500000	1
centromeric	173725000	chr2	173500000	173500000	173725000	1
telomeric	173725000	chr2	174100000	173725000	174100000	0.9985687732696533
centromeric	174375000	chr2	174100000	174100000	174375000	0.9985687732696533
telomeric	174375000	chr2	174725000	174375000	174725000	0.999994158744812
centromeric	175325000	chr2	174725000	174725000	175325000	0.999994158744812
telomeric	175325000	chr2	175925000	175325000	175925000	0.9984956979751587
centromeric	176425000	chr2	175925000	175925000	176425000	0.9984956979751587
telomeric	176425000	chr2	177100000	176425000	177100000	0.9996172189712524
centromeric	177325000	chr2	177100000	177100000	177325000	0.9996172189712524
telomeric	177325000	chr2	177425000	177325000	177425000	0.9999992847442627
centromeric	180175000	chr2	177425000	177425000	180175000	0.9999992847442627
telomeric	180175000	chr2	180600000	180175000	180600000	1
centromeric	180975000	chr2	180600000	180600000	180975000	1
telomeric	180975000	chr2	181250000	180975000	181250000	1
centromeric	181525000	chr2	181250000	181250000	181525000	1
telomeric	181525000	chr2	181750000	181525000	181750000	0.6290631890296936
centromeric	182100000	chr2	181750000	181750000	182100000	0.6290631890296936
telomeric	182100000	chr2	182300000	182100000	182300000	1
centromeric	182400000	chr2	182300000	182300000	182400000	1
telomeric	300001	chr3	900000	300001	900000	1
centromeric	1125000	chr3	900000	900000	1125000	1
telomeric	1125000	chr3	1350000	1125000	1350000	0.9485664963722229
centromeric	1625000	chr3	1350000	1350000	1625000	0.9485664963722229
telomeric	1625000	chr3	3125000	1625000	3125000	1
centromeric	3725000	chr3	3125000	3125000	3725000	1
telomeric	3725000	chr3	3950000	3725000	3950000	0.997087299823761
centromeric	5125000	chr3	3950000	3950000	5125000	0.997087299823761
telomeric	5125000	chr3	5250000	5125000	5250000	0.9999998807907104
centromeric	5475000	chr3	5250000	5250000	5475000	0.9999998807907104
telomeric	5475000	chr3	6500000	5475000	6500000	1
centromeric	6925000	chr3	6500000	6500000	6925000	1
telomeric	6925000	chr3	7150000	6925000	7150000	1
centromeric	7475000	chr3	7150000	7150000	7475000	1
telomeric	7475000	chr3	7800000	7475000	7800000	1
centromeric	8725000	chr3	7800000	7800000	8725000	1
telomeric	8725000	chr3	8925000	8725000	8925000	0.9999998807907104
centromeric	9025000	chr3	8925000	8925000	9025000	0.9999998807907104
telomeric	9025000	chr3	9200000	9025000	9200000	0.9999997615814209
centromeric	9375000	chr3	9200000	9200000	9375000	0.9999997615814209
telomeric	9375000	chr3	9550000	9375000	9550000	1
centromeric	9675000	chr3	9550000	9550000	9675000	1
telomeric	9675000	chr3	13625000	9675000	13625000	0.7686250805854797
centromeric	14575000	chr3	13625000	13625000	14575000	0.7686250805854797
telomeric	14575000	chr3	14875000	14575000	14875000	0.6141260862350464
centromeric	15125000	chr3	14875000	14875000	15125000	0.6141260862350464
telomeric	15125000	chr3	15700000	15125000	15700000	1
centromeric	16925000	chr3	15700000	15700000	16925000	1
telomeric	16925000	chr3	17775000	16925000	17775000	1
centromeric	17875000	chr3	17775000	17775000	17875000	1
telomeric	17875000	chr3	18475000	17875000	18475000	0.9999903440475464
centromeric	18625000	chr3	18475000	18475000	18625000	0.9999903440475464
telomeric	18625000	chr3	18800000	18625000	18800000	0.9485889077186584
centromeric	19175000	chr3	18800000	18800000	19175000	0.9485889077186584
telomeric	19175000	chr3	19600000	19175000	19600000	1
centromeric	19975000	chr3	19600000	19600000	19975000	1
telomeric	19975000	chr3	20500000	19975000	20500000	1
centromeric	21975000	chr3	20500000	20500000	21975000	1
telomeric	21975000	chr3	23300000	21975000	23300000	1
centromeric	23975000	chr3	23300000	23300000	23975000	1
telomeric	23975000	chr3	24325000	23975000	24325000	0.9999109506607056
centromeric	25125000	chr3	24325000	24325000	25125000	0.9999109506607056
telomeric	25125000	chr3	25800000	25125000	25800000	0.9984380602836609
centromeric	27825000	chr3	25800000	25800000	27825000	0.9984380602836609
telomeric	27825000	chr3	28550000	27825000	28550000	1
centromeric	28725000	chr3	28550000	28550000	28725000	1
telomeric	28725000	chr3	29250000	28725000	29250000	0.999997615814209
centromeric	29875000	chr3	29250000	29250000	29875000	0.999997615814209
telomeric	29875000	chr3	30200000	29875000	30200000	1
centromeric	30575000	chr3	30200000	30200000	30575000	1
telomeric	30575000	chr3	30725000	30575000	30725000	1
centromeric	31025000	chr3	30725000	30725000	31025000	1
telomeric	31025000	chr3	31650000	31025000	31650000	1
centromeric	32475000	chr3	31650000	31650000	32475000	1
telomeric	32475000	chr3	33400000	32475000	33400000	1
centromeric	34025000	chr3	33400000	33400000	34025000	1
telomeric	34025000	chr3	34125000	34025000	34125000	0.7508807182312012
centromeric	34725000	chr3	34125000	34125000	34725000	0.7508807182312012
telomeric	34725000	chr3	36325000	34725000	36325000	0.9999994039535522
centromeric	36525000	chr3	36325000	36325000	36525000	0.9999994039535522
telomeric	36525000	chr3	36950000	36525000	36950000	1
centromeric	37675000	chr3	36950000	36950000	37675000	1
telomeric	37675000	chr3	38050000	37675000	38050000	0.9999821186065674
centromeric	38375000	chr3	38050000	38050000	38375000	0.9999821186065674
telomeric	38375000	chr3	38725000	38375000	38725000	0.9999997615814209
centromeric	38825000	chr3	38725000	38725000	38825000	0.9999997615814209
telomeric	38825000	chr3	39400000	38825000	39400000	0.999994158744812
centromeric	40475000	chr3	39400000	39400000	40475000	0.999994158744812
telomeric	40475000	chr3	40575000	40475000	40575000	0.9999868869781494
centromeric	40725000	chr3	40575000	40575000	40725000	0.9999868869781494
telomeric	40725000	chr3	43600000	40725000	43600000	0.9881522059440613
centromeric	43925000	chr3	43600000	43600000	43925000	0.9881522059440613
telomeric	43925000	chr3	44250000	43925000	44250000	0.937531590461731
centromeric	46975000	chr3	44250000	44250000	46975000	0.937531590461731
telomeric	46975000	chr3	47225000	46975000	47225000	0.8706852793693542
centromeric	49825000	chr3	47225000	47225000	49825000	0.8706852793693542
telomeric	49825000	chr3	50200000	49825000	50200000	1
centromeric	51375000	chr3	50200000	50200000	51375000	1
telomeric	51375000	chr3	51900000	51375000	51900000	1
centromeric	52125000	chr3	51900000	51900000	52125000	1
telomeric	52125000	chr3	52650000	52125000	52650000	0.9995577931404114
